"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"186","daily","sGARCH","norm","3,2","3,3","-2.83719067425233",5.80313574971569e-13
"187","daily","sGARCH","norm","3,2","3,4","-2.83904135158485",1.19904086659517e-14
"188","daily","sGARCH","norm","3,2","4,0","-2.83761003768008",4.83335122702933e-07
"189","daily","sGARCH","norm","3,2","4,1","-2.83717202394675",9.3958174574027e-13
"190","daily","sGARCH","norm","3,2","4,2","-2.83425153333776",4.46309655899313e-14
"191","daily","sGARCH","norm","3,2","4,3","-2.8361706383845",1.62747593179802e-12
"192","daily","sGARCH","norm","3,3","0,0","-2.83116381103766",0.00046192983080906
"193","daily","sGARCH","norm","3,3","0,1","-2.83729826179005",0.11949921909416
"194","daily","sGARCH","norm","3,3","0,2","-2.8410107765674",1.62975559485634e-05
"195","daily","sGARCH","norm","3,3","0,3","-2.83871442167449",1.46815410828616e-07
"196","daily","sGARCH","norm","3,3","0,4","-2.83677734064282",2.63743471506928e-11
"197","daily","sGARCH","norm","3,3","1,0","-2.83578534165324",0.0970439320800196
"198","daily","sGARCH","norm","3,3","1,1","-2.84335569891179",3.51475482052166e-09
"199","daily","sGARCH","norm","3,3","1,2","-2.84024443758365",3.31220051386083e-10
"200","daily","sGARCH","norm","3,3","1,3","-2.83711467325843",9.97135707336838e-11
"201","daily","sGARCH","norm","3,3","1,4","-2.83416951036521",3.83226783640112e-12
"202","daily","sGARCH","norm","3,3","2,0","-2.83853801218037",0.0334063316303603
"203","daily","sGARCH","norm","3,3","2,1","-2.84021703218152",3.65113828060259e-10
"204","daily","sGARCH","norm","3,3","2,2","-2.83718457558672",3.52703422024092e-11
"205","daily","sGARCH","norm","3,3","2,3","-2.83466690862565",1.06443742708962e-11
"206","daily","sGARCH","norm","3,3","2,4","-2.83335490963216",2.41703481784761e-07
"207","daily","sGARCH","norm","3,3","3,0","-2.83647168409247",0.00271986513002276
"208","daily","sGARCH","norm","3,3","3,1","-2.8372394738465",1.18147158723048e-10
"209","daily","sGARCH","norm","3,3","3,2","-2.83671651026558",4.1892045388181e-12
"210","daily","sGARCH","norm","3,3","3,3","-2.83133514236719",1.59117163889277e-12
"211","daily","sGARCH","norm","3,3","3,4","-2.83200140341049",1.52896584282303e-11
"212","daily","sGARCH","norm","3,3","4,0","-2.83469511118019",6.50840604743408e-07
"213","daily","sGARCH","norm","3,3","4,1","-2.83412869760483",1.77802217393719e-12
"214","daily","sGARCH","norm","3,3","4,2","-2.83773427165025",4.91340994557277e-07
"215","daily","sGARCH","norm","3,3","4,3","-2.83468018189471",5.04859443140049e-09
"216","daily","eGARCH","norm","1,1","0,0","-2.83030911038347",0.00046192983080906
"217","daily","eGARCH","norm","1,1","0,1","-2.84146319264778",0.0168302624219878
"218","daily","eGARCH","norm","1,1","0,2","-2.84107372310188",0.00273313114999918
"219","daily","eGARCH","norm","1,1","0,3","-2.84133138721399",5.2457149735119e-11
"220","daily","eGARCH","norm","1,1","0,4","-2.83783648778556",9.73177094465427e-12
