"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"619","daily","gjrGARCH","norm","3,2","3,3","-3.91505227685601",4.13002965160558e-14
"620","daily","gjrGARCH","norm","3,2","3,4","-3.91177661952272",6.66133814775094e-16
"621","daily","gjrGARCH","norm","3,2","4,0","-3.91896335232091",2.08610906327067e-13
"622","daily","gjrGARCH","norm","3,2","4,1","-3.9156603570603",2.8199664825479e-14
"623","daily","gjrGARCH","norm","3,2","4,2","-3.91481453786566",1.26565424807268e-14
"624","daily","gjrGARCH","norm","3,2","4,3","-3.91664805846758",0
"625","daily","gjrGARCH","norm","3,3","0,0","-3.9276026353998",2.45139020194074e-09
"626","daily","gjrGARCH","norm","3,3","0,1","-3.92440109620327",1.45893297442967e-11
"627","daily","gjrGARCH","norm","3,3","0,2","-3.92174741232337",2.26244578627188e-11
"628","daily","gjrGARCH","norm","3,3","0,3","-3.91864202981733",1.19704246515084e-12
"629","daily","gjrGARCH","norm","3,3","0,4","-3.91572789433014",1.30895294603306e-13
"630","daily","gjrGARCH","norm","3,3","1,0","-3.92441036258572",1.10057518654116e-11
"631","daily","gjrGARCH","norm","3,3","1,1","-3.92130545199438",1.54476431646344e-12
"632","daily","gjrGARCH","norm","3,3","1,2","-3.91860834959969",1.97841742988203e-13
"633","daily","gjrGARCH","norm","3,3","1,3","-3.9158920357556",2.22821761042269e-13
"634","daily","gjrGARCH","norm","3,3","1,4","-3.91244295633716",1.67643676718399e-14
"635","daily","gjrGARCH","norm","3,3","2,0","-3.9217560939765",3.4349967314995e-11
"636","daily","gjrGARCH","norm","3,3","2,1","-3.91881999136758",1.42008627079804e-12
"637","daily","gjrGARCH","norm","3,3","2,2","-3.91713255454207",1.31006316905768e-14
"638","daily","gjrGARCH","norm","3,3","2,3","-3.91464210775042",1.56430424169685e-13
"639","daily","gjrGARCH","norm","3,3","2,4","-3.90943784739716",8.88178419700125e-16
"640","daily","gjrGARCH","norm","3,3","3,0","-3.91866667658428",1.70030656221343e-12
"641","daily","gjrGARCH","norm","3,3","3,1","-3.91619357030605",5.98410210272959e-14
"642","daily","gjrGARCH","norm","3,3","3,2","-3.91283636420588",8.21565038222616e-15
"643","daily","gjrGARCH","norm","3,3","3,3","-3.91171359620598",1.65423230669148e-14
"644","daily","gjrGARCH","norm","3,3","3,4","-3.90844390549173",6.66133814775094e-16
"645","daily","gjrGARCH","norm","3,3","4,0","-3.90801974848266",5.55111512312578e-15
"646","daily","gjrGARCH","norm","3,3","4,1","-3.91232760184641",2.80886425230165e-14
"647","daily","gjrGARCH","norm","3,3","4,2","-3.91669173104462",0
"648","daily","gjrGARCH","norm","3,3","4,3","-3.91331687992734",0
"649","weekly","sGARCH","norm","1,1","0,0","-3.92734912868641",2.45139020194074e-09
"650","weekly","sGARCH","norm","1,1","0,1","-3.92414131816306",1.81532566756459e-11
"651","weekly","sGARCH","norm","1,1","0,2","-3.92121206651152",2.46570541762026e-11
"652","weekly","sGARCH","norm","1,1","0,3","-3.91786234495121",2.19435580817162e-12
"653","weekly","sGARCH","norm","1,1","0,4","-3.91513446653535",1.39555034195382e-13
"654","weekly","sGARCH","norm","1,1","1,0","-3.92414818238655",1.480904288087e-11
"655","weekly","sGARCH","norm","1,1","1,1","-3.92107254635354",2.4757973449141e-12
"656","weekly","sGARCH","norm","1,1","1,2","-3.91818182937642",1.03972386256146e-12
"657","weekly","sGARCH","norm","1,1","1,3","-3.91477468697124",1.09801057135428e-13
"658","weekly","sGARCH","norm","1,1","1,4","-3.9118416330904",1.84297022087776e-14
"659","weekly","sGARCH","norm","1,1","2,0","-3.92122987099715",3.24406057572446e-11
"660","weekly","sGARCH","norm","1,1","2,1","-3.91816369862405",1.44073641905607e-12
"661","weekly","sGARCH","norm","1,1","2,2","-3.92195729941529",2.61790589206612e-13
"662","weekly","sGARCH","norm","1,1","2,3","-3.91571257171289",5.98410210272959e-14
"663","weekly","sGARCH","norm","1,1","2,4","-3.91375070546886",1.99840144432528e-14
"664","weekly","sGARCH","norm","1,1","3,0","-3.91788596592155",2.96229707430484e-12
"665","weekly","sGARCH","norm","1,1","3,1","-3.9151170119899",4.81725770384855e-13
"666","weekly","sGARCH","norm","1,1","3,2","-3.91690541662809",0
"667","weekly","sGARCH","norm","1,1","3,3","-3.91698862577646",1.35447209004269e-14
"668","weekly","sGARCH","norm","1,1","3,4","-3.90961879211137",5.44009282066327e-15
"669","weekly","sGARCH","norm","1,1","4,0","-3.91501686134352",2.79998246810464e-13
"670","weekly","sGARCH","norm","1,1","4,1","-3.911715342463",3.68594044175552e-14
"671","weekly","sGARCH","norm","1,1","4,2","-3.91490176534105",2.22044604925031e-16
"672","weekly","sGARCH","norm","1,1","4,3","-3.91793951140106",0
"673","weekly","sGARCH","norm","1,2","0,0","-3.92991886063514",2.45139020194074e-09
"674","weekly","sGARCH","norm","1,2","0,1","-3.92681735189555",3.5544900356399e-12
"675","weekly","sGARCH","norm","1,2","0,2","-3.92407635534664",4.85012030537746e-12
"676","weekly","sGARCH","norm","1,2","0,3","-3.92077842685186",3.68149954965702e-13
"677","weekly","sGARCH","norm","1,2","0,4","-3.91783038760205",3.58602036953926e-14
"678","weekly","sGARCH","norm","1,2","1,0","-3.92683234056067",2.53042031772566e-12
"679","weekly","sGARCH","norm","1,2","1,1","-3.92380125009668",6.62137011886443e-13
"680","weekly","sGARCH","norm","1,2","1,2","-3.92100552458301",2.65898414397725e-13
"681","weekly","sGARCH","norm","1,2","1,3","-3.91762476954405",2.76445533131664e-14
"682","weekly","sGARCH","norm","1,2","1,4","-3.91451351779003",5.32907051820075e-15
"683","weekly","sGARCH","norm","1,2","2,0","-3.9240815361231",6.70041799821774e-12
"684","weekly","sGARCH","norm","1,2","2,1","-3.92098348730766",3.75477426928228e-13
"685","weekly","sGARCH","norm","1,2","2,2","-3.91897655637491",1.0991207943789e-14
"686","weekly","sGARCH","norm","1,2","2,3","-3.91716262592937",3.86357612569554e-14
"687","weekly","sGARCH","norm","1,2","2,4","-3.91399959523855",1.01030295240889e-14
"688","weekly","sGARCH","norm","1,2","3,0","-3.92078806956804",5.14033260401447e-13
"689","weekly","sGARCH","norm","1,2","3,1","-3.9175925610996",4.49640324973188e-14
"690","weekly","sGARCH","norm","1,2","3,2","-3.91480143393272",3.21964677141295e-15
"691","weekly","sGARCH","norm","1,2","3,3","-3.91377210916132",1.11022302462516e-16
"692","weekly","sGARCH","norm","1,2","3,4","-3.91338155088675",0
"693","weekly","sGARCH","norm","1,2","4,0","-3.91773320842841",6.15063555642337e-14
"694","weekly","sGARCH","norm","1,2","4,1","-3.91441085923608",9.43689570931383e-15
"695","weekly","sGARCH","norm","1,2","4,2","-3.91922697461668",0
"696","weekly","sGARCH","norm","1,2","4,3","-3.91124432797193",7.7715611723761e-16
"697","weekly","sGARCH","norm","1,3","0,0","-3.92691012582",2.45139020194074e-09
"698","weekly","sGARCH","norm","1,3","0,1","-3.92390788575923",9.69002655892837e-13
"699","weekly","sGARCH","norm","1,3","0,2","-3.92120666042089",1.13564713188907e-12
"700","weekly","sGARCH","norm","1,3","0,3","-3.91806837659823",4.79616346638068e-14
"701","weekly","sGARCH","norm","1,3","0,4","-3.91505364023842",5.6621374255883e-15
"702","weekly","sGARCH","norm","1,3","1,0","-3.9239311073453",6.10067552031524e-13
"703","weekly","sGARCH","norm","1,3","1,1","-3.9209014686042",2.17825757431456e-13
"704","weekly","sGARCH","norm","1,3","1,2","-3.91817498584182",5.56221735337203e-14
"705","weekly","sGARCH","norm","1,3","1,3","-3.91490507290747",4.21884749357559e-15
"706","weekly","sGARCH","norm","1,3","1,4","-3.91172942248284",8.88178419700125e-16
"707","weekly","sGARCH","norm","1,3","2,0","-3.92119924153119",1.74993353141417e-12
"708","weekly","sGARCH","norm","1,3","2,1","-3.91814104272914",8.80406858527749e-14
"709","weekly","sGARCH","norm","1,3","2,2","-3.91604878495923",1.0325074129014e-14
"710","weekly","sGARCH","norm","1,3","2,3","-3.91426991093021",8.32667268468867e-15
"711","weekly","sGARCH","norm","1,3","2,4","-3.91428217679901",1.22124532708767e-15
"712","weekly","sGARCH","norm","1,3","3,0","-3.9180650938491",7.40518757424979e-14
"713","weekly","sGARCH","norm","1,3","3,1","-3.91486025241012",7.105427357601e-15
"714","weekly","sGARCH","norm","1,3","3,2","-3.91809043565983",0
"715","weekly","sGARCH","norm","1,3","3,3","-3.91108060047456",2.4980018054066e-14
"716","weekly","sGARCH","norm","1,3","3,4","-3.90798722801509",0
"717","weekly","sGARCH","norm","1,3","4,0","-3.91494987024245",9.76996261670138e-15
"718","weekly","sGARCH","norm","1,3","4,1","-3.91162190517495",1.55431223447522e-15
"719","weekly","sGARCH","norm","1,3","4,2","-3.90908818547819",1.99840144432528e-15
"720","weekly","sGARCH","norm","1,3","4,3","-3.90823053746783",0
"721","weekly","sGARCH","norm","2,1","0,0","-3.92388264089562",2.45139020194074e-09
"722","weekly","sGARCH","norm","2,1","0,1","-3.92067442580836",1.82880377508354e-11
"723","weekly","sGARCH","norm","2,1","0,2","-3.91787925714648",2.46264120207229e-11
"724","weekly","sGARCH","norm","2,1","0,3","-3.9145295443737",2.19446683047408e-12
"725","weekly","sGARCH","norm","2,1","0,4","-3.91180165106139",1.39666056497845e-13
"726","weekly","sGARCH","norm","2,1","1,0","-3.92068132285247",1.49298351459493e-11
"727","weekly","sGARCH","norm","2,1","1,1","-3.91760653470109",2.48168152694461e-12
"728","weekly","sGARCH","norm","2,1","1,2","-3.91484898118854",1.03994590716638e-12
"729","weekly","sGARCH","norm","2,1","1,3","-3.91111119366539",1.43596246005018e-12
"730","weekly","sGARCH","norm","2,1","1,4","-3.90850883081949",1.84297022087776e-14
"731","weekly","sGARCH","norm","2,1","2,0","-3.9178970524991",3.24376081550781e-11
"732","weekly","sGARCH","norm","2,1","2,1","-3.91483086961389",1.44073641905607e-12
"733","weekly","sGARCH","norm","2,1","2,2","-3.91697226494755",2.79518630463826e-11
"734","weekly","sGARCH","norm","2,1","2,3","-3.91307275016753",2.24265050974282e-14
"735","weekly","sGARCH","norm","2,1","2,4","-3.91199245345585",1.12132525487141e-14
"736","weekly","sGARCH","norm","2,1","3,0","-3.91455319763604",2.96274116351469e-12
"737","weekly","sGARCH","norm","2,1","3,1","-3.91141056589238",1.90514271025677e-13
"738","weekly","sGARCH","norm","2,1","3,2","-3.91357260840057",0
"739","weekly","sGARCH","norm","2,1","3,3","-3.91187112725784",0
"740","weekly","sGARCH","norm","2,1","3,4","-3.90745263699752",0
"741","weekly","sGARCH","norm","2,1","4,0","-3.91168409710364",2.80553358322777e-13
"742","weekly","sGARCH","norm","2,1","4,1","-3.90838255106382",3.69704267200177e-14
"743","weekly","sGARCH","norm","2,1","4,2","-3.91156890937528",2.22044604925031e-16
"744","weekly","sGARCH","norm","2,1","4,3","-3.90611207764276",2.1094237467878e-14
"745","weekly","sGARCH","norm","2,2","0,0","-3.92658612483039",2.45139020194074e-09
"746","weekly","sGARCH","norm","2,2","0,1","-3.92348460921441",3.55326879031281e-12
"747","weekly","sGARCH","norm","2,2","0,2","-3.92074361780677",4.8491211046553e-12
"748","weekly","sGARCH","norm","2,2","0,3","-3.91744566828039",3.68038932663239e-13
"749","weekly","sGARCH","norm","2,2","0,4","-3.91449762712934",3.58602036953926e-14
"750","weekly","sGARCH","norm","2,2","1,0","-3.92349960422549",2.52486920260253e-12
"751","weekly","sGARCH","norm","2,2","1,1","-3.92046849702213",6.63136212608606e-13
"752","weekly","sGARCH","norm","2,2","1,2","-3.91767275415132",2.639000129534e-13
"753","weekly","sGARCH","norm","2,2","1,3","-3.9142920279761",2.75335310107039e-14
"754","weekly","sGARCH","norm","2,2","1,4","-3.91118076245063",5.32907051820075e-15
"755","weekly","sGARCH","norm","2,2","2,0","-3.92074878138737",6.69153621402074e-12
"756","weekly","sGARCH","norm","2,2","2,1","-3.91765070307877",3.7470027081099e-13
"757","weekly","sGARCH","norm","2,2","2,2","-3.91564378764648",1.0991207943789e-14
"758","weekly","sGARCH","norm","2,2","2,3","-3.91382986240011",3.85247389544929e-14
"759","weekly","sGARCH","norm","2,2","2,4","-3.91542773221529",1.07802655691103e-13
"760","weekly","sGARCH","norm","2,2","3,0","-3.91745533613143",5.14255305006373e-13
"761","weekly","sGARCH","norm","2,2","3,1","-3.91425979060735",4.48530101948563e-14
"762","weekly","sGARCH","norm","2,2","3,2","-3.91917228484098",8.54871728961371e-15
"763","weekly","sGARCH","norm","2,2","3,3","-3.91066467153835",5.39568389967826e-14
"764","weekly","sGARCH","norm","2,2","3,4","-3.907484579896",1.11022302462516e-16
"765","weekly","sGARCH","norm","2,2","4,0","-3.91440044592041",6.15063555642337e-14
"766","weekly","sGARCH","norm","2,2","4,1","-3.91107807614536",9.43689570931383e-15
"767","weekly","sGARCH","norm","2,2","4,2","-3.91589418557408",0
"768","weekly","sGARCH","norm","2,2","4,3","-3.91312147920763",0
"769","weekly","sGARCH","norm","2,3","0,0","-3.92364905550179",2.45139020194074e-09
"770","weekly","sGARCH","norm","2,3","0,1","-3.92067237828597",7.2997163869104e-13
"771","weekly","sGARCH","norm","2,3","0,2","-3.91799086252297",8.26116952623579e-13
"772","weekly","sGARCH","norm","2,3","0,3","-3.91488991258953",2.87547763377916e-14
"773","weekly","sGARCH","norm","2,3","0,4","-3.91185611527347",3.21964677141295e-15
"774","weekly","sGARCH","norm","2,3","1,0","-3.92069794865862",4.45976588991925e-13
"775","weekly","sGARCH","norm","2,3","1,1","-3.91766455348052",1.61648472385423e-13
"776","weekly","sGARCH","norm","2,3","1,2","-3.91498963774186",3.67483821150927e-14
"777","weekly","sGARCH","norm","2,3","1,3","-3.91173409644488",2.55351295663786e-15
"778","weekly","sGARCH","norm","2,3","1,4","-3.90853298436574",5.55111512312578e-16
"779","weekly","sGARCH","norm","2,3","2,0","-3.91797909063756",1.31794575253252e-12
"780","weekly","sGARCH","norm","2,3","2,1","-3.91495012766783",6.10622663543836e-14
"781","weekly","sGARCH","norm","2,3","2,2","-3.91287007969633",9.32587340685131e-15
"782","weekly","sGARCH","norm","2,3","2,3","-3.9110646875939",5.21804821573824e-15
"783","weekly","sGARCH","norm","2,3","2,4","-3.90568398868581",7.7715611723761e-16
"784","weekly","sGARCH","norm","2,3","3,0","-3.91488381860486",4.55191440096314e-14
"785","weekly","sGARCH","norm","2,3","3,1","-3.91168366682736",4.32986979603811e-15
"786","weekly","sGARCH","norm","2,3","3,2","-3.90901680786068",3.33066907387547e-16
"787","weekly","sGARCH","norm","2,3","3,3","-3.91368438988758",0
"788","weekly","sGARCH","norm","2,3","3,4","-3.91065970845591",0
"789","weekly","sGARCH","norm","2,3","4,0","-3.91174706824054",5.6621374255883e-15
"790","weekly","sGARCH","norm","2,3","4,1","-3.90841977772142",8.88178419700125e-16
"791","weekly","sGARCH","norm","2,3","4,2","-3.91330040293949",0
"792","weekly","sGARCH","norm","2,3","4,3","-3.90992616852109",0
"793","weekly","sGARCH","norm","3,1","0,0","-3.92044739585013",2.45139020194074e-09
"794","weekly","sGARCH","norm","3,1","0,1","-3.91723862298624",1.84307014094998e-11
"795","weekly","sGARCH","norm","3,1","0,2","-3.91444362067875",2.48282505665998e-11
"796","weekly","sGARCH","norm","3,1","0,3","-3.91119676027614",2.19380069665931e-12
"797","weekly","sGARCH","norm","3,1","0,4","-3.90846881406438",1.39666056497845e-13
"798","weekly","sGARCH","norm","3,1","1,0","-3.91724553711378",1.50506274110285e-11
"799","weekly","sGARCH","norm","3,1","1,1","-3.91417155626353",2.48479015141356e-12
"800","weekly","sGARCH","norm","3,1","1,2","-3.91140969898943",1.06104014463426e-12
"801","weekly","sGARCH","norm","3,1","1,3","-3.907778249663",1.44739775720382e-12
"802","weekly","sGARCH","norm","3,1","1,4","-3.90517597540186",1.83186799063151e-14
"803","weekly","sGARCH","norm","3,1","2,0","-3.91446144003101",3.26751958823479e-11
"804","weekly","sGARCH","norm","3,1","2,1","-3.91139197403475",1.46438416948058e-12
"805","weekly","sGARCH","norm","3,1","2,2","-3.91290664343912",1.17097442853265e-11
"806","weekly","sGARCH","norm","3,1","2,3","-3.90904690990651",5.99520433297585e-14
"807","weekly","sGARCH","norm","3,1","2,4","-3.90475792032407",4.67403893367191e-14
"808","weekly","sGARCH","norm","3,1","3,0","-3.91122031451583",2.96263014121223e-12
"809","weekly","sGARCH","norm","3,1","3,1","-3.90807772249166",1.90514271025677e-13
"810","weekly","sGARCH","norm","3,1","3,2","-3.90523979044078",1.58761892521397e-14
"811","weekly","sGARCH","norm","3,1","3,3","-3.90576568329493",1.10752518267532e-11
"812","weekly","sGARCH","norm","3,1","3,4","-3.90295322269615",5.32907051820075e-15
"813","weekly","sGARCH","norm","3,1","4,0","-3.90835125988877",2.79998246810464e-13
"814","weekly","sGARCH","norm","3,1","4,1","-3.90504971911881",3.68594044175552e-14
"815","weekly","sGARCH","norm","3,1","4,2","-3.90275536289523",4.32986979603811e-14
"816","weekly","sGARCH","norm","3,1","4,3","-3.90391118867413",1.11022302462516e-16
"817","weekly","sGARCH","norm","3,2","0,0","-3.92317370312306",2.45139020194074e-09
"818","weekly","sGARCH","norm","3,2","0,1","-3.92007059741981",3.62621044303069e-12
"819","weekly","sGARCH","norm","3,2","0,2","-3.91733060663064",4.96103158553751e-12
"820","weekly","sGARCH","norm","3,2","0,3","-3.91411289014071",3.68260977268164e-13
"821","weekly","sGARCH","norm","3,2","0,4","-3.9111648911753",3.58602036953926e-14
"822","weekly","sGARCH","norm","3,2","1,0","-3.92008549220649",2.58237875527811e-12
"823","weekly","sGARCH","norm","3,2","1,1","-3.91705630391997",6.7035266226867e-13
"824","weekly","sGARCH","norm","3,2","1,2","-3.91425635765724",2.73336908662714e-13
"825","weekly","sGARCH","norm","3,2","1,3","-3.91131812208838",6.50590692430342e-14
"826","weekly","sGARCH","norm","3,2","1,4","-3.90784800653444",5.32907051820075e-15
"827","weekly","sGARCH","norm","3,2","2,0","-3.91733605190824",6.83553214031463e-12
"828","weekly","sGARCH","norm","3,2","2,1","-3.91423481511469",3.82138765075979e-13
"829","weekly","sGARCH","norm","3,2","2,2","-3.91097407566184",4.14113188185183e-14
"830","weekly","sGARCH","norm","3,2","2,3","-3.91049710695434",3.85247389544929e-14
"831","weekly","sGARCH","norm","3,2","2,4","-3.90707694266881",5.10702591327572e-15
"832","weekly","sGARCH","norm","3,2","3,0","-3.91412257144024",5.14366327308835e-13
"833","weekly","sGARCH","norm","3,2","3,1","-3.91137958566189",8.34887714518118e-14
"834","weekly","sGARCH","norm","3,2","3,2","-3.91054537193579",1.50990331349021e-14
"835","weekly","sGARCH","norm","3,2","3,3","-3.90585844933276",0
"836","weekly","sGARCH","norm","3,2","3,4","-3.91152139617179",0
"837","weekly","sGARCH","norm","3,2","4,0","-3.91106766394631",6.15063555642337e-14
"838","weekly","sGARCH","norm","3,2","4,1","-3.90774531683972",9.43689570931383e-15
"839","weekly","sGARCH","norm","3,2","4,2","-3.90772826051516",9.10382880192628e-15
"840","weekly","sGARCH","norm","3,2","4,3","-3.90435298023711",0
"841","weekly","sGARCH","norm","3,3","0,0","-3.92096682629044",2.45139020194074e-09
"842","weekly","sGARCH","norm","3,3","0,1","-3.91782919500593",4.82769380028003e-12
"843","weekly","sGARCH","norm","3,3","0,2","-3.91465849570886",8.26116952623579e-13
"844","weekly","sGARCH","norm","3,3","0,3","-3.91202640198412",1.79967152291738e-13
"845","weekly","sGARCH","norm","3,3","0,4","-3.90907867827593",2.24265050974282e-14
"846","weekly","sGARCH","norm","3,3","1,0","-3.91784379869273",3.27515792264421e-12
"847","weekly","sGARCH","norm","3,3","1,1","-3.91478904329824",6.64579502540619e-13
"848","weekly","sGARCH","norm","3,3","1,2","-3.9121987594629",1.95732319241415e-13
"849","weekly","sGARCH","norm","3,3","1,3","-3.90894665517817",1.25455201782643e-14
"850","weekly","sGARCH","norm","3,3","1,4","-3.90578899485382",3.10862446895044e-15
"851","weekly","sGARCH","norm","3,3","2,0","-3.91514022949232",7.0322636602782e-12
"852","weekly","sGARCH","norm","3,3","2,1","-3.91216449247246",3.15192316691082e-13
"853","weekly","sGARCH","norm","3,3","2,2","-3.90817754804493",2.46469511466785e-14
"854","weekly","sGARCH","norm","3,3","2,3","-3.90773200671824",5.21804821573824e-15
"855","weekly","sGARCH","norm","3,3","2,4","-3.90564337085704",5.44009282066327e-15
"856","weekly","sGARCH","norm","3,3","3,0","-3.91154362979547",4.68514116391816e-14
"857","weekly","sGARCH","norm","3,3","3,1","-3.9094625807174",5.99520433297585e-14
"858","weekly","sGARCH","norm","3,3","3,2","-3.90734011821583",5.61772850460329e-14
"859","weekly","sGARCH","norm","3,3","3,3","-3.91519513989513",1.05804254246777e-13
"860","weekly","sGARCH","norm","3,3","3,4","-3.90235670912569",2.22044604925031e-16
"861","weekly","sGARCH","norm","3,3","4,0","-3.90896451857392",4.2410519540681e-14
"862","weekly","sGARCH","norm","3,3","4,1","-3.90566243556978",5.99520433297585e-15
"863","weekly","sGARCH","norm","3,3","4,2","-3.90996685950774",0
"864","weekly","sGARCH","norm","3,3","4,3","-3.90496427092052",0
"865","weekly","eGARCH","norm","1,1","0,0","-3.92691003939638",2.45139020194074e-09
"866","weekly","eGARCH","norm","1,1","0,1","-3.9236447750308",5.09031705675511e-11
"867","weekly","eGARCH","norm","1,1","0,2","-3.92056891544678",2.11287654039438e-11
"868","weekly","eGARCH","norm","1,1","0,3","-3.91742226488017",3.54605234065275e-13
"869","weekly","eGARCH","norm","1,1","0,4","-3.91446492651358",3.94129173741931e-14
"870","weekly","eGARCH","norm","1,1","1,0","-3.9236485397734",4.50685044839361e-11
"871","weekly","eGARCH","norm","1,1","1,1","-3.92050565385564",2.22821761042269e-12
"872","weekly","eGARCH","norm","1,1","1,2","-3.91776598090356",4.7839510131098e-13
"873","weekly","eGARCH","norm","1,1","1,3","-3.91434232219571",6.29496454962464e-14
"874","weekly","eGARCH","norm","1,1","1,4","-3.91115108944197",1.13242748511766e-14
"875","weekly","eGARCH","norm","1,1","2,0","-3.92057104742627",2.85854673265362e-11
"876","weekly","eGARCH","norm","1,1","2,1","-3.91773134673272",7.02216063075412e-13
"877","weekly","eGARCH","norm","1,1","2,2","-3.92313543719959",9.80326930744013e-14
"878","weekly","eGARCH","norm","1,1","2,3","-3.92030759286907",5.4944937488699e-13
"879","weekly","eGARCH","norm","1,1","2,4","-3.90842242910565",1.55431223447522e-15
"880","weekly","eGARCH","norm","1,1","3,0","-3.91742850917492",5.61994895065254e-13
"881","weekly","eGARCH","norm","1,1","3,1","-3.91430486475281",8.92619311798626e-14
"882","weekly","eGARCH","norm","1,1","3,2","-3.92039729510633",7.99360577730113e-15
"883","weekly","eGARCH","norm","1,1","3,3","-3.91106281428143",1.11022302462516e-16
"884","weekly","eGARCH","norm","1,1","3,4","-3.91424364947159",0
"885","weekly","eGARCH","norm","1,1","4,0","-3.91440639650001",5.96189764223709e-14
"886","weekly","eGARCH","norm","1,1","4,1","-3.91109287184455",1.16573417585641e-14
"887","weekly","eGARCH","norm","1,1","4,2","-3.91777403019471",1.22124532708767e-15
"888","weekly","eGARCH","norm","1,1","4,3","-3.91453963916002",1.11022302462516e-16
"889","weekly","eGARCH","norm","1,2","0,0","-3.93287105162635",2.45139020194074e-09
"890","weekly","eGARCH","norm","1,2","0,1","-3.92970157415826",1.24221744002284e-11
"891","weekly","eGARCH","norm","1,2","0,2","-3.9271359905378",3.10995673657999e-12
"892","weekly","eGARCH","norm","1,2","0,3","-3.92402928175693",4.49640324973188e-14
"893","weekly","eGARCH","norm","1,2","0,4","-3.9209219297374",3.21964677141295e-15
"894","weekly","eGARCH","norm","1,2","1,0","-3.92971248108671",9.13036313221482e-12
"895","weekly","eGARCH","norm","1,2","1,1","-3.92674638648194",5.91748872125208e-13
"896","weekly","eGARCH","norm","1,2","1,2","-3.92424603217189",2.15938378289593e-13
"897","weekly","eGARCH","norm","1,2","1,3","-3.92084822452724",2.33146835171283e-14
"898","weekly","eGARCH","norm","1,2","1,4","-3.91767946068165",1.22124532708767e-15
"899","weekly","eGARCH","norm","1,2","2,0","-3.92713199751666",4.50883774760769e-12
"900","weekly","eGARCH","norm","1,2","2,1","-3.92420624630713",2.95319324550292e-13
"901","weekly","eGARCH","norm","1,2","2,2","-3.92377214480698",2.22044604925031e-15
"902","weekly","eGARCH","norm","1,2","2,3","-3.92708608996505",2.04281036531029e-13
"903","weekly","eGARCH","norm","1,2","2,4","-3.91800938882445",1.88737914186277e-15
"904","weekly","eGARCH","norm","1,2","3,0","-3.92402478618052",1.9817480989559e-13
"905","weekly","eGARCH","norm","1,2","3,1","-3.92080779679488",3.00870439673417e-14
"906","weekly","eGARCH","norm","1,2","3,2","-3.91897995302813",2.66453525910038e-14
"907","weekly","eGARCH","norm","1,2","3,3","-3.91744852722519",0
"908","weekly","eGARCH","norm","1,2","3,4","-3.92109436579048",1.11022302462516e-16
"909","weekly","eGARCH","norm","1,2","4,0","-3.92086738540557",2.74225087082414e-14
"910","weekly","eGARCH","norm","1,2","4,1","-3.91761219996176",4.44089209850063e-16
"911","weekly","eGARCH","norm","1,2","4,2","-3.92863502248728",1.11022302462516e-15
"912","weekly","eGARCH","norm","1,2","4,3","-3.92450442048173",0
"913","weekly","eGARCH","norm","1,3","0,0","-3.93136218307632",2.45139020194074e-09
"914","weekly","eGARCH","norm","1,3","0,1","-3.92833694897335",5.87974113841483e-13
"915","weekly","eGARCH","norm","1,3","0,2","-3.92589353956737",5.87974113841483e-13
"916","weekly","eGARCH","norm","1,3","0,3","-3.92323335554056",3.33066907387547e-16
"917","weekly","eGARCH","norm","1,3","0,4","-3.92009649742724",1.11022302462516e-16
"918","weekly","eGARCH","norm","1,3","1,0","-3.92837142729017",3.41615624677161e-13
"919","weekly","eGARCH","norm","1,3","1,1","-3.92539368527238",8.58202398035246e-14
"920","weekly","eGARCH","norm","1,3","1,2","-3.92315383226983",3.90798504668055e-14
"921","weekly","eGARCH","norm","1,3","1,3","-3.92002048293512",1.11022302462516e-16
"922","weekly","eGARCH","norm","1,3","1,4","-3.9168478212172",0
"923","weekly","eGARCH","norm","1,3","2,0","-3.92585237461129",1.02229336107484e-12
"924","weekly","eGARCH","norm","1,3","2,1","-3.92307680018864",5.04041253179821e-14
"925","weekly","eGARCH","norm","1,3","2,2","-3.92038899904289",3.33066907387547e-16
"926","weekly","eGARCH","norm","1,3","2,3","-3.92540598862705",1.59872115546023e-14
"927","weekly","eGARCH","norm","1,3","2,4","-3.92355972025146",1.11022302462516e-16
"928","weekly","eGARCH","norm","1,3","3,0","-3.9231720813044",9.99200722162641e-16
"929","weekly","eGARCH","norm","1,3","3,1","-3.91994044023439",2.22044604925031e-16
"930","weekly","eGARCH","norm","1,3","3,2","-3.91747854010177",8.88178419700125e-16
"931","weekly","eGARCH","norm","1,3","3,3","-3.92354378219996",0
"932","weekly","eGARCH","norm","1,3","3,4","-3.91220086271483",0
"933","weekly","eGARCH","norm","1,3","4,0","-3.91997643718156",7.7715611723761e-16
"934","weekly","eGARCH","norm","1,3","4,1","-3.91676301301868",0
"935","weekly","eGARCH","norm","1,3","4,2","-3.92333571562453",0
"936","weekly","eGARCH","norm","1,3","4,3","-3.92001361236844",0
"937","weekly","eGARCH","norm","2,1","0,0","-3.93333939216267",2.45139020194074e-09
"938","weekly","eGARCH","norm","2,1","0,1","-3.9304505598343",1.85296222809939e-13
"939","weekly","eGARCH","norm","2,1","0,2","-3.92776719378153",1.02140518265514e-13
"940","weekly","eGARCH","norm","2,1","0,3","-3.9249985073354",2.22044604925031e-16
"941","weekly","eGARCH","norm","2,1","0,4","-3.92216929628882",0
